Timestamp,Machine_ID,Operator_ID,RPM,Engine_Hours,Fuel_Used,Load_Cycles,Idling_Time,Seatbelt_Status,Safety_Alert_Triggered,Task_Type,Soil_Type,Terrain,Temperature_C,Precipitation_mm
2025-08-07 15:27:56,EXC001,OP1002,787,2116.49,8.91,4,65,Fastened,No,Grading,Clay,Incline,1579.77,24.15
2025-08-07 17:42:02,EXC005,OP1002,826,1944.34,8.91,4,64,Unfastened,Yes,Grading,Clay,Incline,1529.83,37.58
2025-08-07 19:57:00,EXC002,OP1001,2099,3234.02,12.69,13,20,Fastened,No,Trenching,Loam,Steep,1812.67,0.0
2025-08-07 22:53:57,EXC002,OP1001,1740,3236.14,8.9,9,22,Fastened,No,Hauling,Sand,Incline,1817.88,0.0
2025-08-08 01:02:33,EXC001,OP1004,792,2118.19,5.8,1,19,Fastened,No,Compacting,Gravel,Flat,1580.44,0.0
2025-08-08 01:43:47,EXC001,OP1003,821,2118.6,8.2,8,50,Fastened,No,Hauling,Sand,Flat,1586.98,0.0
2025-08-08 03:50:20,EXC001,OP1003,2195,2120.24,15.0,20,25,Fastened,No,Digging,Rock,Flat,1599.46,0.0
2025-08-08 06:52:45,EXC002,OP1001,2198,3237.6,14.49,18,13,Fastened,No,Digging,Rock,Incline,1828.2,0.0
2025-08-08 09:59:50,EXC003,OP1003,825,2745.23,7.59,2,36,Fastened,No,Compacting,Gravel,Incline,1627.89,0.0
2025-08-08 11:49:23,EXC001,OP1003,773,2122.64,6.44,2,113,Fastened,No,Grading,Clay,Incline,1611.24,10.05
2025-08-08 14:50:36,EXC005,OP1003,877,1946.03,8.06,4,98,Fastened,No,Grading,Clay,Steep,1543.04,31.3
2025-08-08 18:24:15,EXC004,OP1002,2002,1855.19,15.81,17,25,Fastened,No,Trenching,Loam,Flat,1408.47,0.0
2025-08-08 21:25:50,EXC004,OP1004,2129,1857.32,19.55,24,15,Fastened,No,Digging,Rock,Incline,1419.65,0.0
2025-08-09 01:07:11,EXC004,OP1004,889,1860.36,8.51,3,20,Fastened,No,Compacting,Gravel,Incline,1422.73,0.0
2025-08-09 02:32:32,EXC005,OP1002,1979,1948.68,14.71,9,27,Unfastened,Yes,Trenching,Loam,Steep,1548.72,0.0
2025-08-09 05:17:02,EXC002,OP1005,1737,3239.92,10.71,12,30,Fastened,No,Hauling,Sand,Incline,1836.15,0.0
2025-08-09 07:59:01,EXC002,OP1002,842,3241.88,10.64,3,22,Fastened,No,Compacting,Gravel,Incline,1839.03,0.0
2025-08-09 09:15:11,EXC001,OP1003,858,2125.04,8.6,8,43,Fastened,No,Trenching,Loam,Flat,1618.06,0.0
2025-08-09 11:19:35,EXC001,OP1003,779,2126.55,7.0,5,50,Fastened,No,Hauling,Sand,Flat,1623.48,0.0
2025-08-09 13:09:07,EXC001,OP1004,1980,2127.89,10.4,12,25,Fastened,No,Trenching,Loam,Flat,1631.96,0.0
2025-08-09 15:28:53,EXC005,OP1005,840,1950.44,5.61,3,61,Fastened,No,Grading,Clay,Flat,1554.44,45.08
2025-08-09 17:29:06,EXC004,OP1003,2173,1861.1,14.37,15,29,Fastened,No,Digging,Rock,Incline,1434.82,0.0
2025-08-09 20:27:34,EXC003,OP1002,1997,2746.16,13.0,12,23,Fastened,No,Trenching,Loam,Flat,1633.97,0.0
2025-08-09 22:51:39,EXC004,OP1003,2260,1863.38,16.0,22,26,Fastened,No,Digging,Rock,Flat,1444.55,0.0
2025-08-10 02:26:02,EXC003,OP1004,761,2747.75,9.43,4,20,Fastened,No,Compacting,Gravel,Incline,1636.41,0.0
2025-08-10 04:09:27,EXC001,OP1004,1976,2129.51,14.11,13,25,Fastened,No,Trenching,Loam,Steep,1642.75,0.0
2025-08-10 07:22:04,EXC003,OP1005,1787,2748.59,8.93,11,32,Fastened,No,Hauling,Sand,Flat,1644.34,0.0
2025-08-10 09:31:24,EXC004,OP1001,1876,1866.02,11.47,12,26,Fastened,No,Hauling,Sand,Steep,1452.93,0.0
2025-08-10 11:59:20,EXC003,OP1005,854,2750.23,7.66,4,61,Fastened,No,Grading,Clay,Steep,1651.6,41.08
2025-08-10 14:05:36,EXC004,OP1004,751,1868.14,7.0,5,31,Unfastened,Yes,Hauling,Sand,Flat,1456.53,0.0
2025-08-10 15:51:43,EXC003,OP1005,1942,2752.08,10.73,14,29,Fastened,No,Trenching,Loam,Flat,1660.17,0.0
2025-08-10 18:21:24,EXC002,OP1005,1963,3242.64,9.89,9,30,Fastened,No,Trenching,Loam,Incline,1845.59,0.0
2025-08-10 20:38:58,EXC004,OP1003,2234,1869.15,16.0,22,27,Fastened,No,Digging,Rock,Flat,1468.38,0.0
2025-08-10 23:59:09,EXC002,OP1001,829,3244.25,6.83,2,16,Fastened,No,Compacting,Gravel,Incline,1846.6,0.0
2025-08-11 01:27:42,EXC005,OP1004,1934,1951.77,10.4,12,26,Fastened,No,Trenching,Loam,Flat,1560.88,0.0
2025-08-11 03:43:48,EXC003,OP1002,2244,2753.96,16.25,16,14,Unfastened,Yes,Digging,Rock,Flat,1669.63,0.0
2025-08-11 06:18:40,EXC004,OP1005,2085,1871.81,9.03,10,25,Fastened,No,Trenching,Loam,Flat,1473.99,0.0
2025-08-11 08:08:52,EXC001,OP1004,883,2131.73,7.28,2,59,Fastened,No,Grading,Clay,Steep,1648.13,32.97
2025-08-11 10:39:16,EXC004,OP1004,2482,1873.24,8.2,4,18,Fastened,No,Compacting,Gravel,Flat,1477.08,0.0
2025-08-11 11:38:33,EXC001,OP1002,816,2133.28,10.64,3,19,Fastened,No,Compacting,Gravel,Incline,1650.48,0.0
2025-08-11 12:58:18,EXC005,OP1005,811,1953.41,10.13,4,23,Fastened,No,Compacting,Gravel,Steep,1564.48,0.0
2025-08-11 14:19:58,EXC005,OP1001,2033,1954.42,12.17,12,20,Fastened,No,Trenching,Loam,Steep,1573.29,0.0
2025-08-11 16:51:06,EXC005,OP1005,878,1956.41,6.55,1,63,Fastened,No,Grading,Clay,Steep,1578.48,20.11
2025-08-11 18:52:49,EXC005,OP1002,780,1957.91,7.25,1,21,Fastened,No,Compacting,Gravel,Flat,1579.97,0.0
2025-08-11 19:43:34,EXC003,OP1005,2120,2755.79,13.77,19,17,Fastened,No,Digging,Rock,Flat,1677.03,0.0
2025-08-11 22:12:00,EXC003,OP1005,2024,2757.98,8.17,8,27,Unfastened,Yes,Trenching,Loam,Flat,1682.74,0.0
2025-08-11 23:51:07,EXC001,OP1001,868,2133.99,6.11,3,49,Fastened,No,Grading,Clay,Incline,1655.35,31.44
2025-08-12 01:54:23,EXC003,OP1004,800,2759.23,6.44,2,58,Fastened,No,Grading,Clay,Incline,1688.68,26.37
2025-08-12 04:03:36,EXC002,OP1005,885,3244.78,7.16,1,20,Fastened,No,Compacting,Gravel,Steep,1847.67,0.0
2025-08-12 05:06:55,EXC003,OP1002,1801,2760.58,11.25,10,30,Fastened,No,Hauling,Sand,Flat,1695.63,0.0
2025-08-12 06:58:49,EXC002,OP1003,791,3245.34,9.43,8,59,Unfastened,Yes,Hauling,Sand,Incline,1857.05,0.0
2025-08-12 09:48:07,EXC005,OP1002,1824,1958.36,11.25,10,33,Fastened,No,Hauling,Sand,Flat,1586.72,0.0
2025-08-12 12:02:37,EXC001,OP1002,1878,2135.27,15.93,12,29,Unfastened,Yes,Hauling,Sand,Steep,1664.19,0.0
2025-08-12 14:47:22,EXC002,OP1005,2024,3247.4,9.03,10,28,Fastened,No,Trenching,Loam,Flat,1862.82,0.0
2025-08-12 16:39:57,EXC005,OP1004,805,1959.91,6.6,2,20,Fastened,No,Compacting,Gravel,Flat,1587.69,0.0
2025-08-12 17:52:53,EXC005,OP1005,775,1960.45,5.89,4,61,Fastened,No,Grading,Clay,Flat,1592.59,29.32
2025-08-12 20:06:39,EXC002,OP1004,817,3248.87,7.28,2,64,Unfastened,Yes,Grading,Clay,Steep,1871.55,49.69
2025-08-12 22:10:28,EXC003,OP1002,845,2762.08,10.72,2,19,Unfastened,Yes,Compacting,Gravel,Steep,1698.33,0.0
2025-08-12 23:33:45,EXC003,OP1002,1992,2762.75,14.71,9,25,Unfastened,Yes,Trenching,Loam,Steep,1704.07,0.0
2025-08-13 01:45:27,EXC003,OP1004,2052,2764.46,10.4,12,24,Fastened,No,Trenching,Loam,Flat,1710.44,0.0
2025-08-13 03:40:12,EXC002,OP1004,2136,3250.51,16.9,16,15,Unfastened,Yes,Digging,Rock,Steep,1882.97,0.0
2025-08-13 06:56:43,EXC001,OP1001,2251,2137.47,12.94,15,13,Fastened,No,Digging,Rock,Incline,1672.78,0.0
2025-08-13 09:17:59,EXC002,OP1004,2033,3252.91,12.48,13,25,Fastened,No,Trenching,Loam,Incline,1889.39,0.0
2025-08-13 12:14:12,EXC004,OP1001,1827,1873.94,8.07,7,26,Fastened,No,Hauling,Sand,Incline,1482.03,0.0
2025-08-13 13:59:31,EXC003,OP1003,895,2766.07,7.59,2,33,Unfastened,Yes,Compacting,Gravel,Incline,1713.43,0.0
2025-08-13 15:41:04,EXC003,OP1001,754,2766.93,8.66,3,16,Fastened,No,Compacting,Gravel,Steep,1716.09,0.0
2025-08-13 16:54:18,EXC005,OP1005,826,1961.87,9.14,3,20,Fastened,No,Compacting,Gravel,Steep,1595.15,0.0
2025-08-13 18:14:07,EXC004,OP1002,857,1875.24,6.62,1,54,Fastened,No,Grading,Clay,Flat,1485.52,24.67
2025-08-13 19:44:38,EXC003,OP1004,847,2767.68,5.9,3,57,Fastened,No,Grading,Clay,Flat,1721.99,23.25
2025-08-13 21:53:27,EXC001,OP1001,1917,2139.45,9.37,9,21,Fastened,No,Trenching,Loam,Incline,1680.54,0.0
2025-08-13 23:51:40,EXC002,OP1002,2164,3254.88,15.62,15,14,Fastened,No,Digging,Rock,Flat,1896.21,0.0
2025-08-14 02:28:03,EXC003,OP1002,769,2768.93,6.62,1,56,Fastened,No,Grading,Clay,Flat,1726.27,15.04
2025-08-14 03:47:07,EXC003,OP1005,1957,2769.96,12.84,15,29,Fastened,No,Trenching,Loam,Incline,1736.09,0.0
2025-08-14 06:27:11,EXC001,OP1003,1968,2140.88,15.28,15,46,Fastened,No,Trenching,Loam,Steep,1693.68,0.0
2025-08-14 10:06:40,EXC003,OP1002,1772,2772.25,12.68,7,30,Fastened,No,Hauling,Sand,Steep,1741.86,0.0
2025-08-14 12:28:05,EXC005,OP1003,775,1962.7,8.58,2,34,Fastened,No,Compacting,Gravel,Steep,1599.97,0.0
2025-08-14 14:14:28,EXC004,OP1003,2086,1876.24,12.65,17,45,Fastened,No,Trenching,Loam,Flat,1495.88,0.0
2025-08-14 17:29:32,EXC001,OP1001,886,2143.83,5.8,2,44,Fastened,No,Grading,Clay,Incline,1698.04,33.57
2025-08-14 19:04:33,EXC005,OP1003,849,1963.69,7.67,3,116,Fastened,No,Grading,Clay,Steep,1613.63,48.47
2025-08-14 22:26:39,EXC005,OP1005,791,1966.6,5.61,3,60,Fastened,No,Grading,Clay,Flat,1619.17,23.17
2025-08-15 00:19:13,EXC002,OP1003,812,3256.62,10.66,4,39,Fastened,No,Compacting,Gravel,Steep,1900.94,0.0
2025-08-15 02:15:04,EXC004,OP1003,836,1878.7,7.54,1,34,Fastened,No,Compacting,Gravel,Steep,1498.9,0.0
2025-08-15 03:52:01,EXC003,OP1004,864,2773.81,5.3,1,57,Fastened,No,Grading,Clay,Flat,1745.82,24.38
2025-08-15 05:10:21,EXC004,OP1001,849,1879.57,6.2,1,52,Fastened,No,Grading,Clay,Steep,1503.37,30.05
2025-08-15 06:46:09,EXC002,OP1001,1726,3257.98,10.97,14,23,Fastened,No,Hauling,Sand,Incline,1910.58,0.0
2025-08-15 09:21:17,EXC003,OP1002,2300,2774.86,22.75,18,15,Fastened,No,Digging,Rock,Steep,1756.02,0.0
2025-08-15 12:26:28,EXC005,OP1001,2258,1967.89,15.3,24,13,Fastened,No,Digging,Rock,Flat,1630.71,0.0
2025-08-15 16:01:54,EXC001,OP1005,752,2144.91,6.92,2,64,Fastened,No,Grading,Clay,Steep,1703.9,25.7
2025-08-15 18:21:23,EXC003,OP1002,2035,2777.52,17.63,13,26,Unfastened,Yes,Trenching,Loam,Steep,1766.8,0.0
2025-08-15 21:13:16,EXC004,OP1005,757,1880.83,9.14,6,30,Fastened,No,Hauling,Sand,Steep,1510.9,0.0
2025-08-15 23:25:39,EXC001,OP1001,863,2146.56,5.22,1,17,Fastened,No,Compacting,Gravel,Flat,1704.43,0.0
2025-08-16 00:48:05,EXC004,OP1004,848,1882.27,5.9,3,59,Unfastened,Yes,Grading,Clay,Flat,1516.46,22.44
2025-08-16 02:33:34,EXC004,OP1002,1921,1883.55,17.54,16,25,Unfastened,Yes,Trenching,Loam,Incline,1526.3,0.0
2025-08-16 05:37:11,EXC001,OP1001,2094,2146.95,12.17,12,20,Fastened,No,Trenching,Loam,Steep,1714.23,0.0
2025-08-16 08:29:21,EXC001,OP1005,1806,2148.93,13.09,14,32,Fastened,No,Hauling,Sand,Steep,1724.18,0.0
2025-08-16 11:28:38,EXC001,OP1001,2091,2151.44,12.17,12,19,Fastened,No,Trenching,Loam,Steep,1734.27,0.0
2025-08-16 14:08:41,EXC005,OP1004,761,1970.51,8.58,2,19,Unfastened,Yes,Compacting,Gravel,Steep,1631.75,0.0
2025-08-16 15:38:43,EXC005,OP1002,1960,1971.18,15.81,17,23,Fastened,No,Trenching,Loam,Flat,1638.86,0.0
2025-08-16 18:20:39,EXC003,OP1001,1775,2779.77,9.18,13,23,Fastened,No,Hauling,Sand,Flat,1775.62,0.0
2025-08-16 20:37:06,EXC003,OP1002,811,2781.46,8.05,2,56,Fastened,No,Grading,Clay,Incline,1780.81,16.37
2025-08-16 22:37:15,EXC002,OP1004,2228,3260.04,16.67,19,15,Fastened,No,Digging,Rock,Incline,1920.35,0.0
2025-08-17 01:31:24,EXC004,OP1001,804,1885.88,6.42,4,48,Unfastened,Yes,Grading,Clay,Incline,1531.98,41.67
2025-08-17 03:20:36,EXC003,OP1001,795,2782.77,6.0,1,15,Fastened,No,Compacting,Gravel,Incline,1781.72,0.0
2025-08-17 04:15:06,EXC004,OP1003,820,1887.26,8.51,3,35,Fastened,No,Compacting,Gravel,Incline,1536.48,0.0
2025-08-17 05:59:48,EXC001,OP1004,896,2153.4,6.6,2,19,Fastened,No,Compacting,Gravel,Flat,1735.91,0.0
2025-08-17 06:54:33,EXC001,OP1003,1872,2153.92,11.27,12,58,Fastened,No,Hauling,Sand,Incline,1748.91,0.0
2025-08-17 10:04:47,EXC001,OP1004,805,2156.42,8.58,2,18,Unfastened,Yes,Compacting,Gravel,Steep,1751.09,0.0
2025-08-17 11:09:45,EXC002,OP1001,2272,3262.52,14.49,18,13,Fastened,No,Digging,Rock,Incline,1929.78,0.0
2025-08-17 13:54:31,EXC005,OP1001,1761,1973.26,8.82,12,25,Fastened,No,Hauling,Sand,Flat,1644.77,0.0
2025-08-17 15:58:56,EXC001,OP1003,825,2157.08,6.67,1,33,Fastened,No,Compacting,Gravel,Incline,1754.24,0.0
2025-08-17 17:43:39,EXC004,OP1003,2239,1888.28,22.1,24,28,Fastened,No,Digging,Rock,Steep,1555.41,0.0
2025-08-17 21:46:23,EXC002,OP1003,899,3264.84,7.54,1,37,Fastened,No,Compacting,Gravel,Steep,1933.13,0.0
2025-08-17 23:09:58,EXC005,OP1003,874,1974.87,5.9,3,98,Fastened,No,Grading,Clay,Flat,1651.63,10.57
2025-08-18 01:26:29,EXC003,OP1005,753,2783.18,6.77,4,70,Fastened,No,Grading,Clay,Incline,1790.6,22.37
2025-08-18 04:04:37,EXC001,OP1003,826,2157.83,10.35,10,56,Fastened,No,Hauling,Sand,Incline,1765.28,0.0
2025-08-18 06:55:33,EXC003,OP1001,1713,2784.97,8.9,9,24,Fastened,No,Hauling,Sand,Incline,1797.53,0.0
2025-08-18 09:01:46,EXC002,OP1003,2260,3265.77,14.0,18,26,Fastened,No,Digging,Rock,Flat,1942.51,0.0
2025-08-18 11:51:26,EXC002,OP1002,2019,3268.0,16.17,11,25,Unfastened,Yes,Trenching,Loam,Steep,1949.72,0.0
2025-08-18 14:17:37,EXC003,OP1001,2502,2786.46,7.38,4,15,Fastened,No,Compacting,Gravel,Flat,1799.06,0.0
2025-08-18 15:29:24,EXC005,OP1005,2049,1976.8,12.84,15,28,Fastened,No,Trenching,Loam,Incline,1662.42,0.0
2025-08-18 18:41:24,EXC003,OP1005,2215,2787.12,12.82,17,15,Fastened,No,Digging,Rock,Flat,1807.89,0.0
2025-08-18 21:04:12,EXC001,OP1004,1931,2160.06,14.03,16,25,Fastened,No,Trenching,Loam,Incline,1773.9,0.0
2025-08-19 00:18:30,EXC003,OP1003,2304,2789.07,14.5,19,25,Fastened,No,Digging,Rock,Flat,1818.33,0.0
2025-08-19 02:53:46,EXC001,OP1003,804,2162.37,8.51,6,57,Fastened,No,Hauling,Sand,Incline,1780.03,0.0
2025-08-19 05:03:53,EXC004,OP1004,2269,1892.01,18.97,23,16,Fastened,No,Digging,Rock,Incline,1567.42,0.0
2025-08-19 08:24:00,EXC002,OP1004,2231,3269.97,18.85,19,14,Fastened,No,Digging,Rock,Steep,1961.14,0.0
2025-08-19 11:33:41,EXC005,OP1001,1727,1979.06,7.66,6,26,Fastened,No,Hauling,Sand,Incline,1667.59,0.0
2025-08-19 13:14:29,EXC001,OP1003,2091,2164.14,11.96,12,44,Fastened,No,Trenching,Loam,Incline,1790.76,0.0
2025-08-19 15:54:17,EXC005,OP1002,2218,1980.26,23.72,23,16,Unfastened,Yes,Digging,Rock,Incline,1678.81,0.0
2025-08-19 19:15:39,EXC004,OP1001,1768,1894.96,12.4,14,26,Fastened,No,Hauling,Sand,Steep,1578.85,0.0
2025-08-19 22:13:48,EXC003,OP1004,2249,2791.39,21.45,23,14,Fastened,No,Digging,Rock,Steep,1834.85,0.0
2025-08-20 02:30:02,EXC001,OP1005,763,2166.37,7.66,4,61,Fastened,No,Grading,Clay,Steep,1799.21,44.77
2025-08-20 04:58:42,EXC004,OP1004,2449,1897.34,9.43,4,18,Fastened,No,Compacting,Gravel,Incline,1581.32,0.0
2025-08-20 06:45:11,EXC001,OP1002,846,2168.22,7.38,3,63,Fastened,No,Grading,Clay,Flat,1803.51,14.49
2025-08-20 09:04:13,EXC001,OP1004,1713,2169.57,7.8,7,32,Fastened,No,Hauling,Sand,Flat,1808.74,0.0
2025-08-20 11:02:52,EXC001,OP1002,1985,2170.8,14.71,9,23,Unfastened,Yes,Trenching,Loam,Steep,1815.74,0.0
2025-08-20 13:02:16,EXC002,OP1004,876,3272.74,10.66,4,20,Fastened,No,Compacting,Gravel,Steep,1965.15,0.0
2025-08-20 14:45:45,EXC003,OP1001,808,2794.7,6.79,1,15,Fastened,No,Compacting,Gravel,Steep,1834.74,0.0
2025-08-20 15:58:55,EXC002,OP1005,798,3273.7,7.21,2,20,Fastened,No,Compacting,Gravel,Incline,1967.31,0.0
2025-08-20 17:19:07,EXC004,OP1001,2156,1898.16,14.4,22,11,Fastened,No,Digging,Rock,Flat,1591.87,0.0
2025-08-20 20:26:09,EXC005,OP1004,885,1983.21,5.3,1,58,Fastened,No,Grading,Clay,Flat,1683.64,20.32
2025-08-20 22:09:07,EXC002,OP1005,829,3274.32,9.14,3,22,Fastened,No,Compacting,Gravel,Steep,1969.45,0.0
2025-08-20 23:59:54,EXC001,OP1001,838,2172.47,6.83,2,16,Fastened,No,Compacting,Gravel,Incline,1818.12,0.0
2025-08-21 01:20:02,EXC005,OP1005,875,1984.27,7.16,1,22,Fastened,No,Compacting,Gravel,Steep,1684.76,0.0
2025-08-21 02:22:27,EXC001,OP1001,2222,2173.02,19.89,24,12,Fastened,No,Digging,Rock,Steep,1831.52,0.0
2025-08-21 06:33:13,EXC005,OP1001,846,1984.88,6.66,3,17,Fastened,No,Compacting,Gravel,Flat,1687.05,0.0
2025-08-21 07:55:14,EXC003,OP1004,851,2795.15,7.4,3,20,Unfastened,Yes,Compacting,Gravel,Flat,1836.9,0.0
2025-08-21 08:49:19,EXC001,OP1003,805,2176.39,8.51,3,35,Fastened,No,Compacting,Gravel,Incline,1834.36,0.0
2025-08-21 10:40:17,EXC003,OP1003,1981,2795.79,12.65,17,42,Fastened,No,Trenching,Loam,Flat,1847.62,0.0
2025-08-21 14:02:13,EXC005,OP1003,829,1985.46,6.67,1,35,Fastened,No,Compacting,Gravel,Incline,1689.14,0.0
2025-08-21 15:38:33,EXC001,OP1004,842,2177.4,7.59,2,18,Fastened,No,Compacting,Gravel,Incline,1835.53,0.0
2025-08-21 16:40:51,EXC002,OP1004,1778,3275.19,8.2,8,28,Fastened,No,Hauling,Sand,Flat,1972.8,0.0
2025-08-21 18:50:14,EXC004,OP1003,786,1900.55,11.7,10,54,Fastened,No,Hauling,Sand,Steep,1600.66,0.0
2025-08-21 22:15:02,EXC005,OP1004,776,1986.25,6.09,1,62,Fastened,No,Grading,Clay,Incline,1694.66,23.27
2025-08-22 00:20:48,EXC005,OP1005,852,1987.55,5.61,3,63,Fastened,No,Grading,Clay,Flat,1698.78,21.2
2025-08-22 02:33:49,EXC005,OP1002,1849,1988.9,11.21,7,32,Fastened,No,Hauling,Sand,Incline,1705.22,0.0
2025-08-22 04:35:19,EXC005,OP1001,2297,1990.32,14.49,18,12,Fastened,No,Digging,Rock,Incline,1717.66,0.0
2025-08-22 07:24:50,EXC001,OP1003,1997,2177.98,12.48,13,48,Fastened,No,Trenching,Loam,Incline,1846.32,0.0
2025-08-22 10:29:01,EXC005,OP1003,2238,1992.62,16.9,16,30,Fastened,No,Digging,Rock,Steep,1732.13,0.0
2025-08-22 13:59:48,EXC003,OP1002,1945,2798.18,14.3,11,26,Fastened,No,Trenching,Loam,Incline,1853.49,0.0
2025-08-22 16:39:16,EXC002,OP1005,2295,3276.46,16.93,21,16,Fastened,No,Digging,Rock,Incline,1984.63,0.0
2025-08-22 19:51:06,EXC001,OP1005,2250,2180.39,17.91,19,17,Fastened,No,Digging,Rock,Steep,1857.09,0.0
2025-08-22 23:41:21,EXC004,OP1001,2485,1903.02,8.49,4,17,Fastened,No,Compacting,Gravel,Incline,1603.28,0.0
2025-08-23 01:08:55,EXC002,OP1004,1846,3279.17,8.6,9,29,Fastened,No,Hauling,Sand,Flat,1990.6,0.0
2025-08-23 03:01:08,EXC003,OP1004,821,2799.94,5.6,2,63,Fastened,No,Grading,Clay,Flat,1857.91,31.37
2025-08-23 04:51:20,EXC005,OP1002,1790,1995.34,13.97,9,31,Fastened,No,Hauling,Sand,Steep,1739.4,0.0
2025-08-23 06:59:32,EXC005,OP1002,2222,1997.18,26.0,22,15,Fastened,No,Digging,Rock,Steep,1752.16,0.0
2025-08-23 10:47:28,EXC003,OP1002,752,2801.19,6.62,1,59,Fastened,No,Grading,Clay,Flat,1861.74,44.39
2025-08-23 12:36:20,EXC001,OP1005,864,2183.23,7.79,4,23,Fastened,No,Compacting,Gravel,Flat,1858.93,0.0
2025-08-23 14:05:25,EXC004,OP1001,878,1903.81,6.11,3,52,Fastened,No,Grading,Clay,Incline,1609.92,30.78
2025-08-23 16:03:23,EXC003,OP1002,832,2802.27,13.32,4,21,Unfastened,Yes,Compacting,Gravel,Steep,1865.96,0.0
2025-08-23 17:33:51,EXC005,OP1001,1882,2000.37,10.14,12,25,Fastened,No,Hauling,Sand,Incline,1760.82,0.0
2025-08-23 20:22:35,EXC002,OP1005,841,3280.55,6.34,1,22,Unfastened,Yes,Compacting,Gravel,Incline,1992.81,0.0
2025-08-23 21:11:45,EXC004,OP1001,2233,1905.15,12.6,18,13,Fastened,No,Digging,Rock,Flat,1619.57,0.0
2025-08-23 23:50:13,EXC001,OP1004,2296,2184.0,15.52,17,16,Fastened,No,Digging,Rock,Incline,1868.1,0.0
2025-08-24 02:57:01,EXC001,OP1003,2066,2186.26,12.48,13,45,Fastened,No,Trenching,Loam,Incline,1877.79,0.0
2025-08-24 06:08:02,EXC001,OP1003,878,2188.61,10.66,4,35,Fastened,No,Compacting,Gravel,Steep,1883.74,0.0
2025-08-24 08:06:41,EXC001,OP1005,1847,2189.9,8.17,9,35,Fastened,No,Hauling,Sand,Flat,1891.03,0.0
2025-08-24 10:19:10,EXC003,OP1001,1774,2803.24,8.1,10,22,Fastened,No,Hauling,Sand,Flat,1872.03,0.0
2025-08-24 12:03:13,EXC001,OP1004,2252,2191.38,13.5,17,16,Unfastened,Yes,Digging,Rock,Flat,1899.44,0.0
2025-08-24 14:27:50,EXC003,OP1003,2142,2804.61,20.8,22,26,Unfastened,Yes,Digging,Rock,Steep,1886.86,0.0
2025-08-24 18:21:33,EXC005,OP1001,1995,2002.23,13.75,15,22,Fastened,No,Trenching,Loam,Steep,1769.78,0.0
2025-08-24 21:02:10,EXC001,OP1003,796,2193.34,7.28,2,104,Fastened,No,Grading,Clay,Steep,1909.55,17.43
2025-08-25 00:25:26,EXC002,OP1001,811,3281.1,8.66,3,16,Fastened,No,Compacting,Gravel,Steep,1995.61,0.0
2025-08-25 02:07:27,EXC002,OP1001,806,3281.83,6.42,4,53,Fastened,No,Grading,Clay,Incline,2002.31,35.94
2025-08-25 04:08:58,EXC004,OP1004,771,1907.17,7.67,3,64,Fastened,No,Grading,Clay,Steep,1625.98,43.56
2025-08-25 06:22:59,EXC001,OP1003,888,2195.86,7.67,3,109,Fastened,No,Grading,Clay,Steep,1921.82,34.72
2025-08-25 09:37:15,EXC005,OP1004,1869,2004.65,13.78,14,30,Unfastened,Yes,Hauling,Sand,Steep,1780.49,0.0
2025-08-25 12:50:44,EXC002,OP1004,814,3283.3,6.44,2,60,Unfastened,Yes,Grading,Clay,Incline,2007.2,37.21
2025-08-25 14:30:48,EXC004,OP1005,872,1908.94,5.51,1,23,Fastened,No,Compacting,Gravel,Flat,1627.2,0.0
2025-08-25 15:57:06,EXC003,OP1004,1786,2808.04,10.35,10,29,Fastened,No,Hauling,Sand,Incline,1895.07,0.0
2025-08-25 18:23:41,EXC005,OP1005,866,2007.12,7.03,3,20,Fastened,No,Compacting,Gravel,Flat,1781.76,0.0
2025-08-25 19:26:10,EXC001,OP1002,891,2198.6,9.1,2,55,Fastened,No,Grading,Clay,Steep,1928.51,25.25
2025-08-25 21:49:24,EXC004,OP1001,2396,1909.43,7.66,3,15,Fastened,No,Compacting,Gravel,Incline,1628.26,0.0
2025-08-25 23:06:29,EXC005,OP1004,1929,2007.75,12.48,13,25,Fastened,No,Trenching,Loam,Incline,1790.51,0.0
2025-08-26 01:41:22,EXC001,OP1003,851,2200.05,7.4,6,52,Fastened,No,Hauling,Sand,Flat,1933.72,0.0
2025-08-26 03:24:35,EXC004,OP1004,1902,1910.06,12.35,10,25,Fastened,No,Trenching,Loam,Steep,1637.08,0.0
2025-08-26 05:54:36,EXC004,OP1003,1940,1911.9,10.41,9,41,Fastened,No,Trenching,Loam,Incline,1644.45,0.0
2025-08-26 08:02:48,EXC002,OP1001,2018,3284.69,10.76,12,22,Fastened,No,Trenching,Loam,Incline,2015.85,0.0
2025-08-26 10:36:22,EXC002,OP1005,881,3286.49,7.16,1,22,Fastened,No,Compacting,Gravel,Steep,2017.25,0.0
2025-08-26 12:12:07,EXC003,OP1001,1865,2809.75,9.73,11,22,Fastened,No,Hauling,Sand,Incline,1902.18,0.0
2025-08-26 14:12:19,EXC005,OP1002,1921,2009.73,13.66,10,23,Fastened,No,Trenching,Loam,Incline,1797.68,0.0
2025-08-26 16:17:19,EXC001,OP1001,863,2201.52,6.11,3,46,Fastened,No,Grading,Clay,Incline,1938.95,13.46
2025-08-26 17:59:33,EXC003,OP1003,849,2811.43,8.51,3,36,Unfastened,Yes,Compacting,Gravel,Incline,1906.51,0.0
