Timestamp,Machine_ID,Operator_ID,Engine_Hours,Fuel_Used,Load_Cycles,Idling_Time,Seatbelt_Status,Safety_Alert_Triggered,Task_Type,Soil_Type,Terrain,Temperature_C,Precipitation_mm,Operator_Experience_Years
2025-08-01 13:06:24,EXC004,OP1002,1882.8,7.67,3,54,Fastened,No,Grading,Clay,Steep,1550.2,38.87,8
2025-08-01 15:17:27,EXC003,OP1001,1510.37,12.65,17,24,Fastened,No,Trenching,Loam,Flat,1544.02,0.0,17
2025-08-01 18:00:42,EXC004,OP1001,1884.36,14.55,17,26,Fastened,No,Trenching,Loam,Incline,1559.06,0.0,12
2025-08-01 21:23:02,EXC004,OP1001,1886.81,20.8,22,15,Fastened,No,Digging,Rock,Steep,1574.61,0.0,14
2025-08-02 00:58:28,EXC003,OP1002,1512.46,9.89,8,23,Fastened,No,Trenching,Loam,Incline,1549.27,0.0,10
2025-08-02 03:05:57,EXC003,OP1002,1513.82,5.6,2,57,Fastened,No,Grading,Clay,Flat,1553.27,22.71,14
2025-08-02 04:58:15,EXC005,OP1005,2955.95,10.66,4,21,Fastened,No,Compacting,Gravel,Steep,1423.72,0.0,10
2025-08-02 06:28:50,EXC003,OP1005,1514.97,8.05,5,32,Fastened,No,Hauling,Sand,Incline,1557.49,0.0,14
2025-08-02 08:24:39,EXC002,OP1002,2374.65,9.5,10,25,Fastened,No,Trenching,Loam,Flat,1284.49,0.0,6
2025-08-02 10:13:16,EXC003,OP1002,1516.17,10.14,7,30,Fastened,No,Hauling,Sand,Steep,1562.61,0.0,18
2025-08-02 12:28:16,EXC003,OP1004,1517.73,12.74,12,29,Fastened,No,Hauling,Sand,Steep,1570.21,0.0,19
2025-08-02 15:39:28,EXC003,OP1004,1519.93,9.0,10,27,Fastened,No,Hauling,Sand,Flat,1574.43,0.0,19
2025-08-02 17:56:55,EXC004,OP1005,1890.01,7.4,3,20,Fastened,No,Compacting,Gravel,Flat,1577.57,0.0,3
2025-08-02 19:21:37,EXC003,OP1004,1521.38,11.44,11,23,Fastened,No,Trenching,Loam,Incline,1579.72,0.0,9
2025-08-02 22:02:00,EXC002,OP1002,2376.07,7.8,7,32,Fastened,No,Hauling,Sand,Flat,1289.39,0.0,11
2025-08-02 23:38:42,EXC001,OP1001,1849.5,16.0,22,15,Fastened,No,Digging,Rock,Flat,1528.19,0.0,4
2025-08-03 02:39:42,EXC002,OP1002,2377.31,6.67,1,21,Fastened,No,Compacting,Gravel,Incline,1291.02,0.0,8
2025-08-03 03:53:38,EXC004,OP1003,1890.64,13.51,15,23,Fastened,No,Trenching,Loam,Incline,1587.86,0.0,11
2025-08-03 06:41:58,EXC002,OP1004,2377.83,7.54,1,19,Fastened,No,Compacting,Gravel,Steep,1292.16,0.0,9
2025-08-03 07:59:41,EXC003,OP1001,1523.09,7.59,2,18,Fastened,No,Compacting,Gravel,Incline,1580.31,0.0,17
2025-08-03 09:28:07,EXC002,OP1004,2378.37,7.13,4,59,Fastened,No,Grading,Clay,Incline,1300.19,32.89,19
2025-08-03 11:54:33,EXC001,OP1003,1851.95,12.99,14,27,Fastened,No,Trenching,Loam,Incline,1536.55,0.0,13
2025-08-03 14:52:00,EXC004,OP1002,1892.82,12.74,12,30,Fastened,No,Hauling,Sand,Steep,1597.95,0.0,17
2025-08-03 17:37:58,EXC001,OP1004,1854.07,10.4,12,25,Fastened,No,Trenching,Loam,Flat,1542.73,0.0,4
2025-08-03 19:46:12,EXC004,OP1002,1895.02,6.2,4,62,Fastened,No,Grading,Clay,Flat,1602.65,43.65,4
2025-08-03 21:43:33,EXC001,OP1002,1855.68,5.6,2,65,Fastened,No,Grading,Clay,Flat,1548.57,19.07,18
2025-08-03 23:51:50,EXC004,OP1003,1896.45,7.4,3,20,Fastened,No,Compacting,Gravel,Flat,1605.15,0.0,16
2025-08-04 01:24:34,EXC003,OP1001,1523.67,16.5,23,16,Fastened,No,Digging,Rock,Flat,1589.15,0.0,11
2025-08-04 04:35:50,EXC002,OP1003,2379.97,7.59,2,20,Fastened,No,Compacting,Gravel,Incline,1301.2,0.0,17
2025-08-04 05:53:44,EXC002,OP1005,2380.59,9.0,10,28,Fastened,No,Hauling,Sand,Flat,1308.23,0.0,18
2025-08-04 08:18:17,EXC002,OP1005,2382.05,14.69,14,25,Fastened,No,Trenching,Loam,Steep,1319.73,0.0,19
2025-08-04 11:02:28,EXC002,OP1003,2384.4,10.2,13,28,Fastened,No,Hauling,Sand,Flat,1327.3,0.0,8
2025-08-04 13:14:19,EXC005,OP1004,2956.93,6.89,1,56,Fastened,No,Grading,Clay,Steep,1429.59,19.67,8
2025-08-04 15:25:50,EXC005,OP1001,2958.26,20.8,22,14,Fastened,No,Digging,Rock,Steep,1441.32,0.0,15
2025-08-04 19:10:20,EXC002,OP1001,2386.17,9.43,4,20,Fastened,No,Compacting,Gravel,Incline,1330.03,0.0,2
2025-08-04 20:18:22,EXC005,OP1001,2961.42,6.44,2,60,Fastened,No,Grading,Clay,Incline,1445.78,30.69,2
2025-08-04 22:32:17,EXC003,OP1005,1526.25,6.44,2,60,Fastened,No,Grading,Clay,Incline,1594.03,26.24,1
2025-08-05 00:22:28,EXC005,OP1004,2962.8,9.43,4,19,Fastened,No,Compacting,Gravel,Incline,1447.73,0.0,5
2025-08-05 02:02:59,EXC001,OP1001,1856.96,8.58,2,19,Fastened,No,Compacting,Gravel,Steep,1550.25,0.0,12
2025-08-05 03:09:15,EXC002,OP1005,2387.02,9.43,4,18,Fastened,No,Compacting,Gravel,Incline,1333.54,0.0,13
2025-08-05 04:34:04,EXC004,OP1001,1897.08,17.25,20,16,Fastened,No,Digging,Rock,Incline,1617.05,0.0,4
2025-08-05 07:41:05,EXC001,OP1001,1857.62,14.11,13,24,Fastened,No,Trenching,Loam,Steep,1559.37,0.0,13
2025-08-05 10:33:20,EXC005,OP1005,2963.61,9.0,10,31,Fastened,No,Hauling,Sand,Flat,1455.06,0.0,12
2025-08-05 12:30:00,EXC005,OP1004,2965.13,11.75,15,23,Fastened,No,Trenching,Loam,Flat,1463.25,0.0,8
2025-08-05 15:12:29,EXC002,OP1002,2387.83,12.65,17,27,Unfastened,Yes,Trenching,Loam,Flat,1345.03,0.0,2
2025-08-05 18:16:18,EXC002,OP1001,2389.99,12.93,11,24,Fastened,No,Trenching,Loam,Steep,1354.16,0.0,18
2025-08-05 21:12:23,EXC004,OP1002,1899.68,15.52,17,14,Unfastened,Yes,Digging,Rock,Incline,1624.96,0.0,2
2025-08-06 00:06:29,EXC001,OP1003,1859.82,11.75,15,26,Fastened,No,Trenching,Loam,Flat,1568.17,0.0,14
2025-08-06 02:18:34,EXC002,OP1005,2391.93,16.25,15,15,Fastened,No,Digging,Rock,Steep,1365.75,0.0,3
2025-08-06 05:18:27,EXC004,OP1004,1901.9,6.67,1,18,Fastened,No,Compacting,Gravel,Incline,1626.18,0.0,19
2025-08-06 06:27:05,EXC004,OP1005,1902.36,7.59,2,19,Fastened,No,Compacting,Gravel,Incline,1627.49,0.0,9
2025-08-06 07:56:40,EXC002,OP1005,2394.2,10.6,14,30,Fastened,No,Hauling,Sand,Flat,1374.22,0.0,13
2025-08-06 10:25:12,EXC005,OP1001,2967.02,9.89,9,31,Fastened,No,Hauling,Sand,Incline,1471.36,0.0,3
2025-08-06 12:56:54,EXC005,OP1003,2968.66,9.43,8,30,Fastened,No,Hauling,Sand,Incline,1477.74,0.0,11
2025-08-06 14:45:07,EXC002,OP1005,2396.1,6.2,4,60,Fastened,No,Grading,Clay,Flat,1380.41,27.18,14
2025-08-06 16:28:40,EXC002,OP1003,2397.5,12.48,13,23,Fastened,No,Trenching,Loam,Incline,1389.0,0.0,10
2025-08-06 19:13:51,EXC005,OP1003,2970.15,11.18,8,26,Fastened,No,Trenching,Loam,Steep,1484.61,0.0,11
2025-08-06 21:38:14,EXC004,OP1005,1902.96,8.97,7,29,Fastened,No,Hauling,Sand,Incline,1632.09,0.0,11
2025-08-06 23:20:21,EXC005,OP1003,2971.74,8.06,4,66,Fastened,No,Grading,Clay,Steep,1493.13,16.27,5
2025-08-07 01:34:03,EXC004,OP1005,1904.33,6.79,3,61,Fastened,No,Grading,Clay,Incline,1638.58,19.72,15
2025-08-07 03:50:13,EXC004,OP1005,1905.83,9.05,9,23,Fastened,No,Trenching,Loam,Flat,1643.8,0.0,3
2025-08-07 05:39:49,EXC005,OP1005,2973.68,16.67,19,16,Fastened,No,Digging,Rock,Incline,1506.79,0.0,8
2025-08-07 08:35:09,EXC005,OP1003,2976.18,7.54,1,20,Fastened,No,Compacting,Gravel,Steep,1509.08,0.0,16
2025-08-07 09:24:16,EXC004,OP1004,1907.11,9.8,12,32,Fastened,No,Hauling,Sand,Flat,1653.12,0.0,17
2025-08-07 11:58:42,EXC002,OP1005,2399.43,8.51,3,20,Fastened,No,Compacting,Gravel,Incline,1390.74,0.0,6
2025-08-07 13:36:35,EXC005,OP1005,2976.74,7.0,5,29,Fastened,No,Hauling,Sand,Flat,1513.84,0.0,9
2025-08-07 15:28:23,EXC001,OP1003,1861.75,14.03,16,23,Fastened,No,Trenching,Loam,Incline,1581.28,0.0,8
2025-08-07 18:01:57,EXC004,OP1002,1908.85,16.5,23,16,Fastened,No,Digging,Rock,Flat,1663.8,0.0,18
2025-08-07 21:10:37,EXC001,OP1001,1864.03,14.55,17,24,Fastened,No,Trenching,Loam,Incline,1592.92,0.0,18
2025-08-08 00:19:24,EXC001,OP1002,1866.44,8.05,5,29,Fastened,No,Hauling,Sand,Incline,1597.32,0.0,6
2025-08-08 01:53:22,EXC002,OP1002,2400.17,18.4,22,15,Fastened,No,Digging,Rock,Incline,1403.13,0.0,19
2025-08-08 04:59:46,EXC004,OP1003,1911.41,9.43,4,19,Fastened,No,Compacting,Gravel,Incline,1666.6,0.0,19
2025-08-08 06:23:11,EXC005,OP1001,2977.71,5.6,2,59,Fastened,No,Grading,Clay,Flat,1518.41,17.02,12
2025-08-08 07:56:39,EXC003,OP1002,1527.63,5.3,1,60,Fastened,No,Grading,Clay,Flat,1597.99,27.15,16
2025-08-08 10:00:19,EXC001,OP1005,1867.57,10.92,10,27,Fastened,No,Trenching,Loam,Incline,1604.24,0.0,18
2025-08-08 12:14:20,EXC002,OP1004,2402.99,10.6,14,27,Fastened,No,Hauling,Sand,Flat,1410.51,0.0,9
2025-08-08 14:28:56,EXC004,OP1002,1912.23,7.13,4,60,Fastened,No,Grading,Clay,Incline,1674.86,13.59,2
2025-08-08 16:54:04,EXC001,OP1003,1869.24,7.59,2,20,Fastened,No,Compacting,Gravel,Incline,1606.67,0.0,17
2025-08-08 17:46:43,EXC001,OP1001,1869.85,8.51,3,22,Fastened,No,Compacting,Gravel,Incline,1610.19,0.0,3
2025-08-08 19:27:20,EXC004,OP1005,1913.84,7.54,1,19,Fastened,No,Compacting,Gravel,Steep,1676.38,0.0,5
2025-08-08 20:37:38,EXC005,OP1001,2978.9,5.3,1,64,Fastened,No,Grading,Clay,Flat,1524.52,16.07,17
2025-08-08 22:27:22,EXC002,OP1002,2404.84,11.27,12,30,Fastened,No,Hauling,Sand,Incline,1419.99,0.0,7
2025-08-09 01:13:33,EXC002,OP1001,2406.8,6.44,2,62,Fastened,No,Grading,Clay,Incline,1424.09,18.88,6
2025-08-09 03:17:55,EXC004,OP1005,1914.37,7.54,1,20,Fastened,No,Compacting,Gravel,Steep,1678.45,0.0,10
2025-08-09 04:07:45,EXC001,OP1002,1870.61,11.18,8,23,Fastened,No,Trenching,Loam,Steep,1617.35,0.0,19
2025-08-09 06:23:08,EXC002,OP1003,2408.21,5.9,3,60,Fastened,No,Grading,Clay,Flat,1430.2,45.55,4
2025-08-09 08:37:39,EXC005,OP1003,2980.08,5.6,2,60,Fastened,No,Grading,Clay,Flat,1528.13,45.73,11
2025-08-09 10:20:22,EXC001,OP1004,1872.16,10.4,12,27,Fastened,No,Trenching,Loam,Flat,1623.41,0.0,9
2025-08-09 12:27:41,EXC003,OP1003,1528.73,12.22,11,32,Fastened,No,Hauling,Sand,Steep,1608.56,0.0,3
2025-08-09 15:29:59,EXC001,OP1003,1873.81,14.37,15,14,Fastened,No,Digging,Rock,Incline,1631.37,0.0,12
2025-08-09 17:48:35,EXC005,OP1001,2981.28,11.18,8,26,Fastened,No,Trenching,Loam,Steep,1535.05,0.0,11
2025-08-09 20:13:41,EXC003,OP1003,1530.85,6.09,1,63,Fastened,No,Grading,Clay,Incline,1612.41,30.69,5
2025-08-09 21:49:15,EXC003,OP1001,1532.17,9.43,4,20,Fastened,No,Compacting,Gravel,Incline,1616.71,0.0,19
2025-08-09 22:58:55,EXC005,OP1004,2982.88,9.5,10,27,Fastened,No,Trenching,Loam,Flat,1539.42,0.0,8
2025-08-10 00:59:52,EXC001,OP1005,1875.8,5.6,2,59,Fastened,No,Grading,Clay,Flat,1637.77,32.27,8
2025-08-10 02:53:49,EXC001,OP1002,1876.98,14.69,14,25,Fastened,No,Trenching,Loam,Steep,1647.28,0.0,18
2025-08-10 06:02:10,EXC004,OP1004,1914.94,10.66,8,27,Fastened,No,Hauling,Sand,Steep,1685.68,0.0,14
2025-08-10 08:06:03,EXC001,OP1004,1879.33,15.5,21,16,Fastened,No,Digging,Rock,Flat,1655.26,0.0,8
2025-08-10 10:46:18,EXC001,OP1005,1881.69,7.4,3,18,Fastened,No,Compacting,Gravel,Flat,1657.9,0.0,6
2025-08-10 11:58:46,EXC001,OP1004,1882.3,7.28,2,54,Fastened,No,Grading,Clay,Steep,1665.01,42.8,3
2025-08-10 13:40:25,EXC002,OP1001,2409.51,13.5,17,16,Fastened,No,Digging,Rock,Flat,1436.82,0.0,9
2025-08-10 16:12:56,EXC005,OP1004,2984.33,6.09,1,55,Fastened,No,Grading,Clay,Incline,1543.67,41.96,2
2025-08-10 17:50:20,EXC005,OP1005,2985.5,7.4,3,18,Fastened,No,Compacting,Gravel,Flat,1545.64,0.0,14
2025-08-10 19:00:54,EXC001,OP1004,1883.73,7.67,3,60,Fastened,No,Grading,Clay,Steep,1672.06,44.21,5
2025-08-10 21:14:14,EXC001,OP1001,1885.43,7.54,1,18,Fastened,No,Compacting,Gravel,Steep,1674.01,0.0,4
2025-08-10 22:25:54,EXC005,OP1005,2986.1,6.79,3,55,Fastened,No,Grading,Clay,Incline,1551.08,19.92,11
2025-08-11 00:45:09,EXC003,OP1002,1533.01,6.44,2,55,Fastened,No,Grading,Clay,Incline,1622.51,38.29,10
2025-08-11 02:41:15,EXC003,OP1001,1534.28,9.05,9,23,Fastened,No,Trenching,Loam,Flat,1628.8,0.0,13
2025-08-11 04:39:00,EXC001,OP1002,1885.95,9.95,11,27,Fastened,No,Trenching,Loam,Flat,1679.72,0.0,4
2025-08-11 06:49:49,EXC004,OP1001,1916.57,18.2,18,15,Fastened,No,Digging,Rock,Steep,1698.34,0.0,16
2025-08-11 09:50:20,EXC001,OP1002,1887.51,8.97,7,28,Fastened,No,Hauling,Sand,Incline,1686.25,0.0,12
2025-08-11 11:58:14,EXC001,OP1002,1888.86,9.43,4,20,Fastened,No,Compacting,Gravel,Incline,1688.51,0.0,5
2025-08-11 13:24:01,EXC003,OP1003,1535.57,18.85,19,15,Fastened,No,Digging,Rock,Steep,1642.47,0.0,3
2025-08-11 16:56:31,EXC005,OP1003,2987.5,9.43,8,30,Fastened,No,Hauling,Sand,Incline,1555.25,0.0,6
2025-08-11 18:50:47,EXC001,OP1004,1889.69,18.4,22,15,Fastened,No,Digging,Rock,Incline,1699.14,0.0,12
2025-08-11 22:08:28,EXC004,OP1002,1919.25,9.43,8,31,Fastened,No,Hauling,Sand,Incline,1704.73,0.0,5
2025-08-12 00:31:19,EXC002,OP1001,2411.47,10.66,4,20,Fastened,No,Compacting,Gravel,Steep,1441.38,0.0,11
2025-08-12 02:21:07,EXC002,OP1005,2412.43,10.2,13,31,Fastened,No,Hauling,Sand,Flat,1447.62,0.0,13
2025-08-12 05:07:18,EXC004,OP1002,1920.75,14.37,15,14,Fastened,No,Digging,Rock,Incline,1714.16,0.0,3
2025-08-12 07:36:00,EXC005,OP1005,2988.99,8.2,4,19,Fastened,No,Compacting,Gravel,Flat,1558.72,0.0,1
2025-08-12 08:49:56,EXC004,OP1004,1922.75,7.13,4,57,Fastened,No,Grading,Clay,Incline,1722.15,13.23,10
2025-08-12 10:59:24,EXC005,OP1001,2989.71,10.14,7,31,Fastened,No,Hauling,Sand,Steep,1566.81,0.0,9
2025-08-12 13:30:25,EXC004,OP1003,1924.3,12.99,14,23,Fastened,No,Trenching,Loam,Incline,1732.64,0.0,7
2025-08-12 16:17:45,EXC005,OP1001,2991.28,11.7,10,33,Fastened,No,Hauling,Sand,Steep,1573.56,0.0,3
2025-08-12 19:07:56,EXC005,OP1003,2993.29,5.9,3,56,Fastened,No,Grading,Clay,Flat,1579.15,22.68,16
2025-08-12 20:52:06,EXC003,OP1002,1538.37,7.0,5,27,Fastened,No,Hauling,Sand,Flat,1645.91,0.0,19
2025-08-12 22:29:11,EXC002,OP1003,2414.24,14.69,14,27,Fastened,No,Trenching,Loam,Steep,1457.75,0.0,5
2025-08-13 01:35:50,EXC003,OP1001,1539.32,21.45,23,15,Fastened,No,Digging,Rock,Steep,1661.27,0.0,10
2025-08-13 05:50:02,EXC002,OP1002,2416.63,8.6,9,32,Fastened,No,Hauling,Sand,Flat,1464.63,0.0,2
2025-08-13 07:55:14,EXC001,OP1001,1892.5,7.59,2,20,Fastened,No,Compacting,Gravel,Incline,1700.77,0.0,13
2025-08-13 09:13:42,EXC001,OP1005,1893.12,5.3,1,62,Fastened,No,Grading,Clay,Flat,1705.68,49.56,3
2025-08-13 11:12:56,EXC002,OP1005,2418.07,10.35,10,29,Fastened,No,Hauling,Sand,Incline,1470.25,0.0,11
2025-08-13 13:13:50,EXC003,OP1003,1542.64,20.8,22,16,Fastened,No,Digging,Rock,Steep,1673.74,0.0,10
2025-08-13 17:12:46,EXC005,OP1001,2994.53,6.67,1,21,Fastened,No,Compacting,Gravel,Incline,1581.1,0.0,9
2025-08-13 18:35:45,EXC004,OP1003,1926.35,8.97,7,28,Fastened,No,Hauling,Sand,Incline,1738.13,0.0,8
2025-08-13 20:50:07,EXC002,OP1002,2419.77,5.3,1,59,Fastened,No,Grading,Clay,Flat,1475.2,24.4,16
2025-08-13 22:32:17,EXC003,OP1001,1545.84,10.66,4,20,Fastened,No,Compacting,Gravel,Steep,1676.23,0.0,3
2025-08-13 23:44:34,EXC005,OP1001,2995.05,10.35,10,30,Fastened,No,Hauling,Sand,Incline,1587.57,0.0,12
2025-08-14 01:56:01,EXC005,OP1001,2996.77,6.67,1,21,Fastened,No,Compacting,Gravel,Incline,1588.78,0.0,13
2025-08-14 03:18:21,EXC005,OP1001,2997.29,5.6,2,60,Fastened,No,Grading,Clay,Flat,1592.75,15.12,2
2025-08-14 04:56:15,EXC005,OP1005,2998.48,7.4,3,20,Fastened,No,Compacting,Gravel,Flat,1595.7,0.0,12
2025-08-14 05:51:10,EXC003,OP1004,1546.79,8.06,4,58,Fastened,No,Grading,Clay,Steep,1685.13,13.47,10
2025-08-14 08:30:42,EXC001,OP1002,1894.25,8.2,8,31,Fastened,No,Hauling,Sand,Flat,1711.31,0.0,13
2025-08-14 10:32:48,EXC005,OP1003,2999.12,6.2,4,64,Fastened,No,Grading,Clay,Flat,1602.16,26.47,9
2025-08-14 12:49:22,EXC004,OP1003,1927.69,5.9,3,54,Fastened,No,Grading,Clay,Flat,1741.42,25.64,2
2025-08-14 14:49:39,EXC003,OP1004,1548.56,10.66,4,20,Fastened,No,Compacting,Gravel,Steep,1688.06,0.0,13
2025-08-14 16:20:38,EXC001,OP1002,1895.56,12.19,14,30,Fastened,No,Hauling,Sand,Incline,1720.11,0.0,2
2025-08-14 19:21:20,EXC002,OP1001,2420.86,12.48,13,24,Fastened,No,Trenching,Loam,Incline,1482.31,0.0,7
2025-08-14 21:40:50,EXC002,OP1005,2422.82,11.44,11,27,Fastened,No,Trenching,Loam,Incline,1490.8,0.0,17
2025-08-14 23:59:03,EXC003,OP1003,1549.51,16.5,23,16,Fastened,No,Digging,Rock,Flat,1699.45,0.0,6
2025-08-15 03:07:08,EXC005,OP1005,3000.59,5.6,2,57,Fastened,No,Grading,Clay,Flat,1607.36,49.68,2
2025-08-15 05:08:12,EXC004,OP1005,1928.9,5.8,1,21,Fastened,No,Compacting,Gravel,Flat,1741.92,0.0,11
2025-08-15 06:29:32,EXC005,OP1005,3001.73,8.51,6,31,Fastened,No,Hauling,Sand,Incline,1612.75,0.0,4
2025-08-15 08:04:41,EXC004,OP1001,1929.35,7.67,3,62,Fastened,No,Grading,Clay,Steep,1747.09,42.03,10
2025-08-15 10:29:24,EXC002,OP1004,2424.61,5.3,1,59,Unfastened,Yes,Grading,Clay,Flat,1494.67,47.04,2
2025-08-15 12:07:01,EXC005,OP1002,3003.03,14.11,13,27,Fastened,No,Trenching,Loam,Steep,1621.43,0.0,14
2025-08-15 15:06:48,EXC002,OP1004,2425.7,10.2,13,29,Fastened,No,Hauling,Sand,Flat,1501.1,0.0,4
2025-08-15 17:20:00,EXC004,OP1003,1931.08,10.66,8,31,Fastened,No,Hauling,Sand,Steep,1754.67,0.0,9
2025-08-15 19:51:05,EXC004,OP1001,1932.8,10.6,14,32,Fastened,No,Hauling,Sand,Flat,1764.56,0.0,12
2025-08-15 22:10:38,EXC003,OP1005,1552.07,14.0,18,16,Fastened,No,Digging,Rock,Flat,1707.06,0.0,4
2025-08-16 01:12:56,EXC003,OP1002,1554.13,16.5,23,15,Fastened,No,Digging,Rock,Flat,1718.95,0.0,4
2025-08-16 04:24:29,EXC001,OP1004,1897.75,7.8,7,30,Fastened,No,Hauling,Sand,Flat,1725.29,0.0,13
2025-08-16 05:59:57,EXC003,OP1004,1556.69,8.6,8,27,Fastened,No,Trenching,Loam,Flat,1723.64,0.0,15
2025-08-16 07:36:01,EXC005,OP1004,3005.3,15.5,21,14,Fastened,No,Digging,Rock,Flat,1633.66,0.0,19
2025-08-16 10:50:41,EXC003,OP1005,1557.94,18.4,22,14,Fastened,No,Digging,Rock,Incline,1739.24,0.0,15
2025-08-16 14:01:27,EXC002,OP1004,2427.49,12.65,17,24,Fastened,No,Trenching,Loam,Flat,1512.31,0.0,16
2025-08-16 16:33:08,EXC004,OP1002,1934.73,14.5,19,15,Fastened,No,Digging,Rock,Flat,1773.74,0.0,18
2025-08-16 19:23:55,EXC003,OP1004,1560.74,10.66,4,19,Fastened,No,Compacting,Gravel,Steep,1743.99,0.0,19
2025-08-16 20:57:31,EXC004,OP1005,1936.88,5.9,3,60,Fastened,No,Grading,Clay,Flat,1777.91,16.61,15
2025-08-16 23:09:58,EXC002,OP1005,2429.58,5.9,3,55,Unfastened,Yes,Grading,Clay,Flat,1518.45,45.99,2
2025-08-17 00:57:21,EXC005,OP1004,3007.63,7.13,4,62,Fastened,No,Grading,Clay,Incline,1641.16,23.31,4
2025-08-17 03:10:11,EXC002,OP1003,2430.81,8.51,3,19,Fastened,No,Compacting,Gravel,Incline,1520.19,0.0,8
2025-08-17 04:23:35,EXC002,OP1005,2431.51,9.95,11,24,Fastened,No,Trenching,Loam,Flat,1525.83,0.0,14
2025-08-17 06:49:05,EXC002,OP1001,2433.01,12.35,10,26,Unfastened,Yes,Trenching,Loam,Steep,1534.45,0.0,2
2025-08-17 08:59:40,EXC003,OP1002,1561.67,9.62,3,21,Fastened,No,Compacting,Gravel,Steep,1746.31,0.0,11
2025-08-17 10:44:25,EXC005,OP1004,3009.28,7.67,3,57,Fastened,No,Grading,Clay,Steep,1648.62,35.39,18
2025-08-17 13:20:52,EXC004,OP1003,1938.18,6.09,1,57,Fastened,No,Grading,Clay,Incline,1783.07,41.02,16
2025-08-17 15:26:39,EXC003,OP1003,1562.52,6.2,4,62,Fastened,No,Grading,Clay,Flat,1751.32,43.09,16
2025-08-17 17:47:50,EXC004,OP1002,1939.4,18.97,23,16,Fastened,No,Digging,Rock,Incline,1793.81,0.0,15
2025-08-17 21:16:21,EXC003,OP1002,1563.96,5.9,3,57,Fastened,No,Grading,Clay,Flat,1755.87,34.19,4
2025-08-17 23:17:46,EXC002,OP1001,2434.86,12.74,12,27,Fastened,No,Hauling,Sand,Steep,1545.36,0.0,9
2025-08-18 02:12:14,EXC004,OP1002,1942.36,14.55,17,27,Fastened,No,Trenching,Loam,Incline,1805.74,0.0,4
2025-08-18 05:22:28,EXC003,OP1003,1565.21,17.0,24,16,Fastened,No,Digging,Rock,Flat,1765.89,0.0,7
2025-08-18 08:22:22,EXC001,OP1002,1898.96,6.67,1,18,Unfastened,Yes,Compacting,Gravel,Incline,1726.94,0.0,1
2025-08-18 09:40:36,EXC003,OP1001,1567.88,12.2,16,24,Fastened,No,Trenching,Loam,Flat,1774.32,0.0,11
2025-08-18 12:16:15,EXC002,OP1003,2437.02,14.0,18,16,Fastened,No,Digging,Rock,Flat,1553.16,0.0,9
2025-08-18 14:54:28,EXC001,OP1001,1899.42,9.05,9,23,Unfastened,Yes,Trenching,Loam,Flat,1731.42,0.0,2
2025-08-18 17:00:04,EXC005,OP1001,3010.92,8.6,9,29,Fastened,No,Hauling,Sand,Flat,1653.48,0.0,17
2025-08-18 19:03:38,EXC001,OP1001,1900.7,8.05,5,30,Fastened,No,Hauling,Sand,Incline,1735.65,0.0,9
2025-08-18 20:59:30,EXC002,OP1004,2439.08,11.44,11,27,Fastened,No,Trenching,Loam,Incline,1562.63,0.0,3
2025-08-18 23:32:30,EXC005,OP1001,3012.3,9.43,8,31,Fastened,No,Hauling,Sand,Incline,1660.61,0.0,17
2025-08-19 01:25:02,EXC003,OP1001,1569.88,11.27,12,29,Fastened,No,Hauling,Sand,Incline,1782.72,0.0,6
2025-08-19 03:37:46,EXC004,OP1005,1944.82,7.0,5,29,Fastened,No,Hauling,Sand,Flat,1808.98,0.0,3
2025-08-19 04:56:45,EXC001,OP1003,1901.86,12.35,10,27,Fastened,No,Trenching,Loam,Steep,1742.95,0.0,13
2025-08-19 07:40:37,EXC002,OP1005,2440.87,12.99,14,23,Fastened,No,Trenching,Loam,Incline,1570.86,0.0,19
2025-08-19 10:29:26,EXC005,OP1002,3013.82,11.77,9,24,Fastened,No,Trenching,Loam,Steep,1667.01,0.0,13
2025-08-19 12:56:05,EXC005,OP1001,3015.52,16.5,23,16,Fastened,No,Digging,Rock,Flat,1677.84,0.0,5
2025-08-19 16:23:33,EXC005,OP1004,3018.08,6.44,2,65,Fastened,No,Grading,Clay,Incline,1684.01,24.2,14
2025-08-19 18:16:51,EXC001,OP1002,1903.75,6.79,3,55,Fastened,No,Grading,Clay,Incline,1749.12,39.99,14
2025-08-19 20:34:51,EXC005,OP1003,3019.55,8.2,4,22,Fastened,No,Compacting,Gravel,Flat,1686.97,0.0,10
2025-08-19 21:56:39,EXC003,OP1002,1571.82,14.55,17,24,Fastened,No,Trenching,Loam,Incline,1794.19,0.0,4
2025-08-20 00:46:17,EXC004,OP1002,1945.81,9.62,3,21,Fastened,No,Compacting,Gravel,Steep,1811.94,0.0,17
2025-08-20 02:31:11,EXC004,OP1001,1946.66,12.5,15,14,Fastened,No,Digging,Rock,Flat,1817.63,0.0,9
2025-08-20 05:04:32,EXC003,OP1002,1574.23,8.2,8,32,Fastened,No,Hauling,Sand,Flat,1799.57,0.0,17
2025-08-20 06:52:59,EXC002,OP1005,2442.92,7.28,2,56,Fastened,No,Grading,Clay,Steep,1575.39,40.38,4
2025-08-20 09:07:21,EXC002,OP1003,2444.39,14.69,14,26,Fastened,No,Trenching,Loam,Steep,1587.05,0.0,4
2025-08-20 12:05:17,EXC001,OP1002,1905.16,7.28,2,60,Fastened,No,Grading,Clay,Steep,1755.57,37.58,4
